,City,country,Latitude,Longitude,Location,State,State Code
1553,Jeffersontown,United States,38.1942356,-85.5644033,"Jeffersontown, KY",Kentucky,KY
1554,Salt Rock,United States,38.3231434,-82.2209772,"Salt Rock, WV",West Virginia,WV
1555,Wangaratta,Australia,-36.3562509,146.3230914,Wangaratta,Victoria,VIC
1556,Speedway,United States,39.7881233,-86.2407144,"Speedway, IN",Indiana,IN
1557,Cambridgeshire,United Kingdom,52.2993983,-0.0713548,"Fenstanton, England, England",England,ENG
1558,Mont Alto,United States,39.8442593,-77.5583232,"Mont Alto, PA",Pennsylvania,PA
1559,Ridgeway,United States,36.5768047,-79.8583721,"Ridgeway, VA",Virginia,VA
1560,Upper Sandusky,United States,40.8272785,-83.2813089,"Upper Sandusky, OH",Ohio,OH
1561,Coldwater,United States,41.9403263,-85.0005215,"Coldwater, MI",Michigan,MI
1562,Hart,United Kingdom,51.3061528,-0.8997142,"Hartley Wintney, England, England",England,ENG
1563,Allentown,United States,40.1778887,-74.5834887,"Allentown, NJ",New Jersey,NJ
1564,Reynosa,Mexico,26.0704018,-98.2963932,"Reynosa, Tamaulipas",Tamaulipas,TAM
1565,Wales,United Kingdom,53.34061,-1.28162,"Penrice, Wales, Wales",England,ENG
1566,Mountain View,United States,36.9953322,-91.703755,"Mountain View, MO",Missouri,MO
1567,Town of Smithtown,United States,40.8789871,-73.1567778,"Saint James, NY",New York,NY
1568,South Pasadena,United States,27.7550276,-82.7376009,"South Pasadena, FL",Florida,FL
1569,Lisbon Township,United States,41.4739196,-88.4339581,"Central, IL",Illinois,IL
1570,Sa'a,Cameroon,4.3579652,11.4259602,"Saa, Centre, Centre",Centre,CE
1571,Town of Islip,United States,40.7359317,-73.0820556,"Sayville, NY",New York,NY
1572,Puget,United States,47.1457436,-122.7953971,"Puget, WA",Washington,WA
1573,Warren,United States,43.9250655,-71.8920762,"Warren, NH",New Hampshire,NH
1574,Kansas City,United States,39.100637,-94.57792,"Kansas City Suburban Acreage, MO",Missouri,MO
1575,Village of Warwick,United States,41.256483,-74.3598755,"Warwick, NY",New York,NY
1576,Warwick,United States,35.6858959,-97.0041948,"Warwick, OK",Oklahoma,OK
1577,Point Clear,United States,30.4740845,-87.9191598,"Point Clear, AL",Alabama,AL
1578,Warwick,United States,41.281234,-74.436934,"CaPointree Is, NY",New York,NY
1579,Village of Newark,United States,43.0467301,-77.0952516,"Newark, NY",New York,NY
1580,Montbéliard,France,47.5102368,6.7977564,Montbéliard,Bourgogne-Franche-Comté,BFC
1581,Lakebay,United States,47.2583087,-122.760667,"Lakebay, WA",Washington,WA
1582,Borough of Melton,United Kingdom,52.816291,-0.8102265,"Waltham on the Wolds, England, England",England,ENG
1583,Franklin Township,United States,40.7320436,-75.0515617,"Broadway, NJ",New Jersey,NJ
1584,Saintfield,United Kingdom,54.4603955,-5.8325813,"Saintfield, Northern Ireland, Northern Ireland",Northern Ireland,NIR
1585,Kirkintilloch,United Kingdom,55.9383914,-4.1549049,"Kirkintilloch, Scotland, Scotland",Scotland,SCT
1586,Kharagpur,India,22.3141458,87.3064298,"Sahāra, West Bengal, West Bengal",West Bengal,WB
1587,Big Sky Mountain Village,United States,45.2882166,-111.394108,"Big Sky Mountain Village, MT",Montana,MT
1588,Town of Van Buren,United States,43.0853445,-76.3290977,"Warners, NY",New York,NY
1589,Rancho Santa Fe,United States,33.0203211,-117.202813,"Rancho Santa Fe, CA",California,CA
1590,Wales,United Kingdom,53.34061,-1.28162,"Cwmduad, Wales, Wales",England,ENG
1591,Castel San Giovanni,Italy,45.0590671,9.4341783,"Castel San Giovanni, Emilia-Romagna, Emilia-Romagna",Emilia-Romagna,EMI
1592,Wales,United States,42.061684,-72.23328,"Ystrad Mynach, Wales, Wales",Massachusetts,MA
1593,New Braintree,United States,42.3166391,-72.1265444,"New Braintree, MA",Massachusetts,MA
1594,Village of Woodbury,United States,41.3317605,-74.120978,"Central Valley, NY",New York,NY
1595,San Pedro Sula,Honduras,15.5062156,-88.0248937,San Pedro Sula,Cortés,CR
1596,Indian Wells,United States,33.727743,-116.313518,"Palm Desert Country, CA",California,CA
1597,Milnerton,South Africa,-33.8890503,18.511960276120483,Century City,Western Cape,WC
1598,Dartford,United Kingdom,51.4436966,0.3065743,"Swanscombe, England, England",England,ENG
1599,Salisbury,United States,35.6437506,-80.4625596,"South Salisbury, NC",North Carolina,NC
1600,Sherbrooke,Canada,45.3958531,-72.0122324,"Saint-Élie-d'Orford, QC",Quebec,QC
1601,Hamburg,Germany,53.573282,9.89117,"Samarkand, Surxondaryo, Surxondaryo",Hamburg,HH
1602,Casalecchio di Reno,Italy,44.4760177,11.2756857,Casalecchio di Reno,Emilia-Romagna,EMI
1603,Steilacoom,United States,47.1703692,-122.596287,"Steilacoom, WA",Washington,WA
1604,Stillwater,United States,45.0564041,-92.8134982,"Stillwater, MN",Minnesota,MN
1605,Wark on Tyne,United Kingdom,55.08623,-2.22267,"Wark, Northumberland, North East England, England, England",England,ENG
1606,East Newark,United States,40.7501076,-74.1611525,"East Newark, NJ",New Jersey,NJ
1607,Black Diamond,United States,47.3083078,-122.0037583,"Black Diamond, WA",Washington,WA
1608,Montclair,United States,38.6109522,-77.3397058,"Montclair, VA",Virginia,VA
1609,San Miguel Chicahua,Mexico,17.635833,-97.194722,San Miguel Chicahua,Oaxaca,OAX
1610,Wales,United Kingdom,53.34061,-1.28162,"Dowlais, Wales, Wales",England,ENG
1611,Vicksburg,United States,32.3528055,-90.8777342,"Vicksburg, MS",Mississippi,MS
1612,Clintonville,United States,44.6205348,-88.7623227,"Clintonville, WI",Wisconsin,WI
1613,Tircoed,United Kingdom,51.6772526,-4.002754,"Penllergaer, Wales, Wales",Wales,WLS
1614,Rewa,India,24.5359,81.2934,"Rewa, Madhya Pradesh, Madhya Pradesh",Madhya Pradesh,MP
1615,Pleasant Prairie,United States,42.5269718,-87.8544568,"Pleasant Prairie, WI",Wisconsin,WI
1616,Llandeilo,United Kingdom,51.8851723,-3.9868387,"Llandeilo, Wales, Wales",Wales,WLS
1617,Warsaw,United States,32.5501364,-96.4202626,"Warsaw, TX",Texas,TX
1618,Watchung,United States,40.6378801,-74.4509863,"Watchung, NJ",New Jersey,NJ
1619,Sanford,United States,43.438878,-70.7739832,"Sanford, ME",Maine,ME
1620,Adelaide,Australia,-34.8596902,138.5855855,"Kilburn, South Australia",South Australia,SA
1621,Mount Hermon,United States,37.0510596,-122.0585746,"Mount Hermon, CA",California,CA
1622,Cardiff,United Kingdom,51.4936449,-3.2193868,"Llandaff, Wales, Wales",Wales,WLS
1623,Waterbury,United States,44.3387049,-72.7561208,"Waterbury, VT",Vermont,VT
1624,City Of Wanneroo,Australia,-31.6897332,115.7091824,"Mindarie, Western Australia, Western Australia",Western Australia,WA
1625,Cwmbach,United Kingdom,51.701481,-3.4147941,"Cwmbach, Rhondda Cynon Taff, Wales, Wales",Wales,WLS
1626,Highpoint,United States,33.1881814,-89.1461762,"Highpoint, MS",Mississippi,MS
1627,Clinton,United States,40.6362878,-74.9116603,"Clinton, NJ",New Jersey,NJ
1628,Saint Johnsbury,United States,44.419494,-72.0156532,"Saint Johnsbury, VT",Vermont,VT
1629,Village of Walton,United States,42.1695296,-75.1293351,"Walton, NY",New York,NY
1630,Chennai,India,13.0338602,80.2545491,Alwarpet,Tamil Nadu,TN
1631,Ribble Valley,United Kingdom,53.9142859,-2.3413647,"Sawley, East Midlands, England, England",England,ENG
1632,Bomont,United States,38.4498222,-81.2323368,"Bomont, WV",West Virginia,WV
1633,Fremont,United States,41.3473413,-83.1134972,"Fremont, OH",Ohio,OH
1634,Town of Saratoga,United States,43.0529612,-73.6417024,"Mount Pleasant, Saratoga, NY, Optional[NY]",New York,NY
1635,Grantsboro,United States,35.1406429,-76.84246,"Grantsboro, NC",North Carolina,NC
1636,Wakefield,United Kingdom,53.6083451,-1.2823863,"North Elmsall, England, England",England,ENG
1637,St Leonards,Australia,-38.1744406,144.716529,"Saint Leonards, Victoria, Victoria",Victoria,VIC
1638,Fermont,Canada,52.7931065,-67.0845797,"Fermont, QC",Quebec,QC
1639,North Sarasota,United States,27.3739333,-82.5184301,"North Sarasota, FL",Florida,FL
1640,Brogborough,United Kingdom,52.0264456,-0.5950962,"Ridgmont, England, England",England,ENG
1641,Point Douglas,United States,44.7510787,-92.8179813,"Point Douglas, MN",Minnesota,MN
1642,Baltimore,United States,39.2908816,-76.610759,"Glenmont, Baltimore, MD, Optional[MD]",Maryland,MD
1643,Freeland,United States,48.027828,-122.547194,"Freeland, WA",Washington,WA
1644,Overstrand Local Municipality,South Africa,-34.4183333,19.1527778,"Vermont, Western Cape, Western Cape",Western Cape,WC
1645,Newport,United Kingdom,51.56028,-3.0189997,"Duffryn, Newport, Wales, Wales",Wales,WLS
1646,Palwal,India,28.1405741,77.3259802,"Palwal, Haryana, Haryana",Haryana,HR
1647,Mount Royal,Canada,45.5143668,-73.6439247,"Mont-Royal, QC",Quebec,QC
1648,Washington,United States,38.6592152,-87.172789,"Washington, IN",Indiana,IN
1649,Jackson Center,United States,40.4394935,-84.0402203,"Jackson Center, OH",Ohio,OH
1650,Benton,United States,36.8572781,-88.350315,"Benton, KY",Kentucky,KY
1651,Bolsover,United Kingdom,53.106412,-1.3392761,"South Normanton, England, England",England,ENG
1652,Sydney,Australia,-33.9702813,151.2394867,"Chifley, New South Wales",New South Wales,NSW
1653,Ooltewah,United States,35.0749981,-85.062197,"Ooltewah, TN",Tennessee,TN
1654,New Stanton,United States,40.2192258,-79.6097255,"New Stanton, PA",Pennsylvania,PA
1655,South Annville Township,United States,40.284259,-76.4991338,"Fontana, PA",Pennsylvania,PA
1656,Toronto,United States,39.7139399,-89.6298197,"Toronto, IL",Illinois,IL
1657,San Marino,United States,34.1215947,-118.105739,"San Marino, CA",California,CA
1658,Kentuck,United States,36.6598598,-79.298354,"Kentuck, VA",Virginia,VA
1659,Tiger Point,United States,30.3785325,-87.0555212,"Tiger Point, FL",Florida,FL
1660,Sandwich,United States,41.7579043,-70.4968152,"Sandwich, MA",Massachusetts,MA
1661,St. Clairsville,United States,40.0806266,-80.9000916,"Saint Clairsville, OH",Ohio,OH
1662,Anta,Peru,-9.3576692,-77.5985103,Anta,Ancash,ANC
1663,Sangareddy,India,17.608747,78.07946,Sangāreddi,Telangana,TG
1664,Owenton,United States,38.536456,-84.8418926,"Owenton, KY",Kentucky,KY
1665,Pennsville Township,United States,39.6598354,-75.5146435,"Central Park, NJ",New Jersey,NJ
1666,Quebradillas,United States,18.4745672,-66.9156299,"San Jose, PR",Puerto Rico,PR
1667,Saluda,United States,34.0015232,-81.7720522,"Saluda, SC",South Carolina,SC
1668,Brentwood,United States,40.3732693,-79.9756206,"Brentwood, PA",Pennsylvania,PA
1669,Hopkinton,United States,41.4234812,-71.785538,"Ashaway, RI",Rhode Island,RI
1670,Huntington,United States,38.410638,-82.4837666,"West Huntington, WV",West Virginia,WV
1671,Blantyre,United States,35.3001148,-82.6259565,"Blantyre, NC",North Carolina,NC
1672,Valentine,United States,42.8746752,-100.5506158,"Valentine, NE",Nebraska,NE
1673,Montreal,Canada,45.4325141,-73.6292667,"Lasalle, QC",Quebec,QC
1674,City Of Armadale,Australia,-32.1186965,115.9314593,"Harrisdale, Western Australia",Western Australia,WA
1675,Ontario,United States,44.0265525,-116.9629378,"Ontario, OR",Oregon,OR
1676,Aguascalientes,Mexico,21.8961318,-102.2739002,"Aguascalientes, Aguascalientes, Aguascalientes",Aguascalientes,AGU
1677,Clarkston,United States,46.4162724,-117.045179,"Clarkston, WA",Washington,WA
1678,Wales,United Kingdom,53.34061,-1.28162,"Ystalyfera, Wales, Wales",England,ENG
1679,Sacramento,United States,37.4158784,-87.2655531,"Sacramento, KY",Kentucky,KY
1680,Wainwright,Canada,52.8374281,-110.8612063,"Wainwright, AB",Alberta,AB
1681,Toronto,United States,38.0036476,-92.5254576,"Toronto, MO",Missouri,MO
1682,Lismore,Australia,-28.8077608,153.2791883,"Lismore, New South Wales, New South Wales",New South Wales,NSW
1683,Latah,United States,47.2815642,-117.155461,"Latah, WA",Washington,WA
1684,Somerset West and Taunton,United Kingdom,51.179924,-3.3306406,"Watchet, England, England",England,ENG
1685,Westmount,Canada,45.4857329,-73.5963951,"Westmount, QC",Quebec,QC
1686,Midway,United States,31.805769,-81.4306642,"Midway, GA",Georgia,GA
1687,Atlanta,United States,45.0047306,-84.1438927,"Atlanta, MI",Michigan,MI
1688,Pocahontas,United States,38.8278248,-89.5400849,"Pocahontas, IL",Illinois,IL
1689,Montero,Bolivia,-17.3420202,-63.2557687,Montero,Santa Cruz,S
1690,Saint-Michel,Canada,45.2381816,-73.5699087,"Saint-Michel, QC",Quebec,QC
1691,Yacolt,United States,45.8655044,-122.4070314,"Yacolt, WA",Washington,WA
1692,Hopkinton,United States,42.2288875,-71.5196439,"Hopkinton, MA",Massachusetts,MA
1693,Cherry Point,United States,34.922586,-76.885639,"Cherry Point, NC",North Carolina,NC
1694,Skewen,United Kingdom,51.6613081,-3.8474471,"Skewen, Wales, Wales",Wales,WLS
1695,Ballarat,Australia,-37.5627279,143.8501516,Ballarat Central,Victoria,VIC
1696,Udaipurwati,India,27.7309897,75.4743975,Udaipurwati,Rajasthan,RJ
1697,Louisa,United States,38.0250438,-78.0035745,"Louisa, VA",Virginia,VA
1698,Basingstoke and Deane,United Kingdom,51.21530265,-1.1941407562997988,"North Waltham, MA",England,ENG
1699,Rocky Mount,United States,35.9245993,-77.7966454,"South Rocky Mount, NC",North Carolina,NC
1700,Lynden,United States,48.9466041,-122.4569315,"Lynden, WA",Washington,WA
1701,Village of Massapequa Park,United States,40.6803785,-73.4551241,"Massapequa Park, NY",New York,NY
1702,Sydney,Australia,-33.8777935,151.1156502,"Croydon, New South Wales, New South Wales",New South Wales,NSW
1703,Airway Heights,United States,47.643559,-117.595581,"Airway Heights, WA, Optional[WA]",Washington,WA
1704,San Diego,United States,32.5520013,-117.0430813,"San Ysidro, CA",California,CA
1705,Antigonish,Canada,45.6213607,-61.9904928,"Antigonish, NS",Nova Scotia,NS
1706,Sandston,United States,37.5234794,-77.3158118,"Sandston, VA",Virginia,VA
1707,Shadwell Mountain,United States,38.0287503,-78.4125097,"Shadwell Mountain, VA",Virginia,VA
1708,Montreal,United States,37.9689254,-92.5921247,"Montreal, MO",Missouri,MO
1709,Montgomery,United States,42.209547,-72.817369,"Montgomery, MA",Massachusetts,MA
1710,Hawaiian Gardens,United States,33.8284787,-118.074313,"Hawaiian Gardens, CA",California,CA
1711,City of Edinburgh,United Kingdom,55.9072949,-3.2575535,"Colinton, Scotland, Scotland",Scotland,SCT
1712,Fountain Valley,Canada,50.7345818,-121.8624445,"Fountain Valley, Orange, CA, Optional[CA]",British Columbia,BC
1713,Santee,United States,33.4751634,-80.4864764,"Santee, SC",South Carolina,SC
1714,Bradford,United Kingdom,53.791393,-1.849602,"Thornton, Lancashire, North West England, England, England",England,ENG
1715,Clinton,United States,35.5914666,-92.4604361,"Clinton, AR",Arkansas,AR
1716,Blue Mounds,United States,43.020945,-89.804851,"Little Norway, WI",Wisconsin,WI
1717,East Wenatchee,United States,47.4156824,-120.293126,"East Wenatchee, WA",Washington,WA
1718,Montreal,Canada,45.58671,-73.5969488,"Saint-Léonard, QC",Quebec,QC
1719,Whiteford Township,United States,41.7641517,-83.7493869,"Ottawa Lake, MI",Michigan,MI
1720,Melbourne,Australia,-38.0775184,145.2989039,"Cranbourne North, Victoria",Victoria,VIC
1721,Mattawan,United States,42.2094839,-85.784453,"Mattawan, MI",Michigan,MI
1722,Medical Lake,United States,47.5727104,-117.682391,"Medical Lake, WA",Washington,WA
1723,Logan City,Australia,-27.621803,153.13913398475785,"Springwood, Queensland, Queensland",Queensland,QLD
1724,Saint Petersburg,United States,27.7702344,-82.7328927,"Pasadena, FL",Florida,FL
1725,San Diego,United States,32.8195052,-117.1823399,"Clairemont, CA",California,CA
1726,Burntisland,United Kingdom,56.0593631,-3.2330993,"Burntisland, Scotland, Scotland",Scotland,SCT
1727,Wealden District,United Kingdom,51.0605,0.338403,"Wadhurst, England, England",England,ENG
1728,Wales,United States,44.16106,-70.054814,"Login, Wales, Wales",Maine,ME
1729,Cambridgeshire,United Kingdom,52.1252327,0.1693457,"Sawston, England, England",England,ENG
1730,Satellite Beach,United States,28.1761233,-80.5900519,"Satellite Beach, FL",Florida,FL
1731,Mountain View Acres,United States,39.3056565,-78.3469503,"Mountain View Acres, VA",Virginia,VA
1732,Melbourne,Australia,-37.837491,144.9199925,"Garden City, Victoria",Victoria,VIC
1733,Kalama,United States,46.0085225,-122.84247,"Kalama, WA",Washington,WA
1734,Brent,United States,32.9373463,-87.1647184,"Brent, AL",Alabama,AL
1735,Waynesville,United States,35.4887476,-82.9888725,"Waynesville, NC",North Carolina,NC
1736,San Diego,United States,32.7174202,-117.1627728,San Diego,California,CA
1737,Hargeisa,Somalia,9.561733,44.061803,"Hargeysa, Woqooyi Galbeed, Woqooyi Galbeed",Woqooyi Galbeed,WO
1738,Waverly City,United States,39.126735,-82.9854553,"Waverly, OH",Ohio,OH
1739,Clearwater,United States,37.5027959,-97.5044921,"Clearwater, KS",Kansas,KS
1740,Repentigny,Canada,45.7326055,-73.4528307,"Repentigny, QC",Quebec,QC
1741,Sanford,United States,43.4116792,-70.7376625,"South Sanford, ME",Maine,ME
1742,Rotherham,United Kingdom,53.3632604,-1.3212919,"Swallownest, England, England",England,ENG
1743,New Brunswick,United States,39.20588,-87.1214,"New Brunswick, Clay, IN, Optional[IN]",Indiana,IN
1744,Milwaukie,United States,45.4440051,-122.6412523,"Milwaukie, OR",Oregon,OR
1745,Grosse Pointe Woods,United States,42.4435616,-82.9069508,"Grosse Pointe Woods, MI",Michigan,MI
1746,Deventer,Netherlands,52.2532272,6.1584725,Deventer,Overijssel,OV
1747,Sainte-Julie,Canada,45.5930624,-73.3395943,"Sainte-Julie, QC",Quebec,QC
1748,Belmont,United States,40.0292374,-81.0389883,"Belmont, OH",Ohio,OH
1749,Sauk Village,United States,41.4883685,-87.5675414,"Sauk Village, IL",Illinois,IL
1750,Norwalk,United States,41.4755492,-93.6788876,"Norwalk, IA",Iowa,IA
1751,Ellenton,United States,27.521705,-82.5275963,"Ellenton, FL",Florida,FL
1752,St Ives,Australia,-33.728832,151.170804,"Saint Ives, New South Wales, New South Wales",New South Wales,NSW
1753,Newtown,Australia,-38.147273,144.329921,"Nantes, 44",Victoria,VIC
1754,Port Aransas,United States,27.8332175,-97.0618324,"Port Aransas, TX",Texas,TX
1755,Pyle,United Kingdom,51.5157159,-3.6815541,"Pyle, Wales, Wales",Wales,WLS
1756,Saratoga Springs,United States,40.3491173,-111.904656,"Saratoga Springs, Utah, UT, Optional[UT]",Utah,UT
1757,Middlemount,Australia,-22.8102933,148.7011426,Middlemount,Queensland,QLD
1758,Mandsaur,India,24.0682898,75.0742388,Mandsaur,Madhya Pradesh,MP
1759,Sydney,Australia,-33.8777782,151.1862377,"Glebe, New South Wales",New South Wales,NSW
1760,Campton,United Kingdom,52.0374672,-0.3619193,"Chicksands, England, England",England,ENG
1761,Swainsboro,United States,32.5973857,-82.3337376,"Swainsboro, GA",Georgia,GA
1762,Brisbane City,Australia,-27.4683191,153.0907736,"Cannon Hill, Queensland",Queensland,QLD
1763,Glanmule,United Kingdom,52.5049415,-3.2342335,"Kerry, Wales, Wales",Wales,WLS
1764,St. Blaise,United Kingdom,50.36036,-4.71519,"Saint Blazey, England, England",England,ENG
1765,Llanllowell,United Kingdom,51.6802573,-2.8887343,"Usk, Wales, Wales",Wales,WLS
1766,Havenview,Australia,-41.077627,145.915863,Grant No 11,Tasmania,TAS
1767,Hunter,Australia,-36.4416698,144.5065426,Hunter,Victoria,VIC
1768,London,United Kingdom,51.5079378,-0.0071843,"Blackwall, England, England",England,ENG
1769,Sapcote,United Kingdom,52.5365395,-1.280035,"Sapcote, England, England",England,ENG
1770,Saint Columb Major,United Kingdom,50.43333,-4.93333,"Saint Columb Major, England, England",England,ENG
1771,Sacramento,United States,38.5810606,-121.493895,Sacramento,California,CA
1772,Belfair,United States,47.45226,-122.8265391,"Belfair, WA",Washington,WA
1773,Sand Springs,United States,36.1394339,-96.1100025,"Sand Springs, OK",Oklahoma,OK
1774,Morganton,United States,34.8755802,-84.2441114,"Morganton, GA",Georgia,GA
1775,Grantville,United States,40.377867,-76.6463566,"Grantville, PA",Pennsylvania,PA
1776,Anacortes,United States,48.5020123,-122.623735,"Anacortes, WA",Washington,WA
1777,Melbourne,Australia,-37.7688802,144.9776825,"Brunswick East, Victoria",Victoria,VIC
1778,Taylor Township,United States,40.1275826,-78.0627822,"Waterfall, PA",Pennsylvania,PA
1779,Watauga,United States,32.8579056,-97.2547371,"Watauga, TX",Texas,TX
1780,St. Thomas,United States,48.619156,-97.4464703,"Saint Thomas, ND",North Dakota,ND
1781,Melbourne,Australia,-37.8300705,144.7869487,"Laverton North, Victoria",Victoria,VIC
1782,Mountain Grove,United States,37.1306078,-92.2634942,"Mountain Grove, Wright, MO, Optional[MO]",Missouri,MO
1783,Ravenswood,United States,38.9483268,-81.7609912,"Ravenswood, WV",West Virginia,WV
1784,Jacksonville,United States,30.304561800000002,-81.65122882442,"San Marco, FL",Florida,FL
1785,Town of Triangle,United States,42.3289626,-75.9677001,"Whitney Point, NY",New York,NY
1786,Hilton Head Island,United States,32.1821509,-80.7389971,"Beaufort County Landing, SC",South Carolina,SC
1787,South Pasadena,United States,34.1133062,-118.1478291,"South Pasadena, CA",California,CA
1788,Town of Nassau,United States,42.5078592,-73.5065006,"East Nassau, NY",New York,NY
1789,South Brunswick,United States,40.3792734,-74.5662666,"South Brunswick Terrace, NJ",New Jersey,NJ
1790,Blountsville,United States,34.0814863,-86.5911027,"Blountsville, AL",Alabama,AL
1791,Warsaw,United States,38.2442186,-93.3774013,"Warsaw, MO",Missouri,MO
1792,Melbourne,Australia,-38.1765027,145.1295641,"Frankston South, Victoria",Victoria,VIC
1793,Watson,United States,39.0253213,-88.5697716,"Watson, IL",Illinois,IL
1794,Wyndham,Australia,-15.4867977,128.1236196,"Wyndham, Western Australia, Western Australia",Western Australia,WA
1795,Saint-Martin-sur-le-Pré,France,48.977621,4.3366642,Saint-Martin-sur-le-Pré,Grand Est,GES
1796,Swanton,United States,41.5906822,-83.8931809,"Swanton, OH",Ohio,OH
1797,Milwaukee,United States,36.4054313,-77.2321893,"Milwaukee, NC",North Carolina,NC
1798,Saint-Franc,France,45.4912963,5.7460579,Saint-Franc,Auvergne-Rhône-Alpes,ARA
1799,East Port Orchard,United States,47.5209144,-122.6295948,"East Port Orchard, WA",Washington,WA
1800,Melbourne,Australia,-37.8290227,144.9927735,"Cremorne, Victoria",Victoria,VIC
1801,Monticello,United States,36.8297937,-84.8491126,"Monticello, KY",Kentucky,KY
1802,Palisades Park,United States,40.8481556,-73.997639,"Palisades Park, NJ",New Jersey,NJ
1803,Spokane Valley,United States,47.6535045,-117.3152097,"East Spokane, WA",Washington,WA
1804,Waipahu,United States,21.3866667,-158.009166,"Waipahu, HI",Hawaii,HI
1805,Adelaide,Australia,-34.8795782,138.5389922,"Woodville, South Australia, South Australia",South Australia,SA
1806,Hobart,Australia,-42.8726803,147.3161567,"North Hobart, Tasmania",Tasmania,TAS
1807,Saint-Louis,France,48.7160783,7.1884164,Saint-Louis,Grand Est,GES
1808,Watervliet,United States,42.1867052,-86.2605776,"Watervliet, MI",Michigan,MI
1809,Richland Center,United States,43.3355111,-90.3854036,"Richland Center, WI",Wisconsin,WI
1810,Chalfont St Giles,United Kingdom,51.6321046,-0.5697912,"Chalfont Saint Giles, England, England",England,ENG
1811,Llangefni,United Kingdom,53.2567777,-4.3150201,"Llangefni, Wales, Wales",Wales,WLS
1812,Milwa,Democratic Republic of the Congo,-4.6341415,18.5091841,Milwa,Kwilu,KL
1813,Morgantown,United States,39.6294717,-79.9285304,"Sabraton, WV",West Virginia,WV
1814,Wales,United Kingdom,53.34061,-1.28162,"Cathays Park, Wales, Wales",England,ENG
1815,Bellefonte,United States,40.9134862,-77.7737471,"Bellefonte, PA",Pennsylvania,PA
1816,Claremont,United States,35.7145776,-81.1461917,"Claremont, NC",North Carolina,NC
1817,Water Valley,United States,34.1514989,-89.6314736,"Water Valley, MS",Mississippi,MS
1818,Germantown,United States,39.6261682,-84.3693882,"Germantown, OH",Ohio,OH
1819,North Bethesda,United States,39.04455,-77.11887,"No BrenTownshipood, MD",Maryland,MD
1820,Saint Bernard,United States,29.8671501,-89.858676,"Saint Bernard, LA",Louisiana,LA
1821,Oneonta,United States,33.9471315,-86.4714926,"Oneonta, AL",Alabama,AL
1822,Sacramento,United States,40.4089005,-99.2750953,"Sacramento, NE",Nebraska,NE
1823,Sydney,Australia,-33.872404,151.199079,"Darling Harbour, New South Wales",New South Wales,NSW
1824,Sacramento,United States,38.0317134,-88.3375443,"Sacramento, IL",Illinois,IL
1825,White Settlement,United States,32.7595737,-97.4583538,"White Settlement, TX",Texas,TX
1826,City Of Stirling,Australia,-31.8709062,115.8198022,"Balcatta, Western Australia",Western Australia,WA
1827,Safford,United States,32.2879179,-87.3713857,"Safford, AL",Alabama,AL
1828,San Juan,Argentina,-31.5370909,-68.5251802,"San Juan, San Juan, San Juan",San Juan,J
1829,Hobart,Australia,-42.9749818,147.308221,"Kingston, Tasmania, Tasmania",Tasmania,TAS
1830,Conway,United States,44.0537103,-71.1282572,"North Conway, NH",New Hampshire,NH
1831,Montmagny,Canada,46.9826328,-70.555916,"Montmagny, QC",Quebec,QC
1832,Hayward,United States,46.0129676,-91.4848728,"Hayward, WI",Wisconsin,WI
1833,Ciudad Victoria,Mexico,23.7389846,-99.1441352,"Hampton, Victoria, Victoria",Tamaulipas,TAM
1834,Pasco,United States,46.2306739,-119.0921,"Pasco, WA",Washington,WA
1835,Wansford,United Kingdom,53.9925789,-0.3801944,"Wansford, East of England, England, England",England,ENG
1836,Centralia,United States,38.5250491,-89.1334037,"Centralia, IL",Illinois,IL
1837,Newbridge,United Kingdom,51.6652081,-3.1432446,"Newbridge, Wales, Wales",Wales,WLS
1838,San Jose,United States,40.305598,-89.6028829,"San Jose, IL",Illinois,IL
1839,Acton,United States,42.4850931,-71.43284,"Acton, MA",Massachusetts,MA
1840,Sedro-Woolley,United States,48.504994,-122.235109,"Sedro-Woolley, WA",Washington,WA
1841,Ocean Shores,United States,46.973703,-124.156277,"Ocean Shores, WA",Washington,WA
1842,Redland City,Australia,-27.5843003,153.300364,Victoria Point,Queensland,QLD
1843,Edmonton,Canada,53.5462055,-113.491241,Edmonton,Alberta,AB
1844,Hamlet of Clairmont,Canada,55.2623283,-118.7906709,"Clairmont, AB",Alberta,AB
1845,Dauntsey Lock,United Kingdom,51.5289511,-2.0126009,"Saint James, England, England",England,ENG
1846,Sydney,Australia,-33.7416936,150.9547183,"Bella Vista, New South Wales",New South Wales,NSW
1847,Port Angeles,United States,48.118146,-123.430741,"Port Angeles, WA",Washington,WA
1848,Eatonton,United States,33.3267128,-83.388485,"Eatonton, GA",Georgia,GA
1849,Montgomery Township,United States,40.2473291,-75.2437854,"Montgomeryville, PA",Pennsylvania,PA
1850,Savage,United States,39.1370984,-76.8249361,"Savage, MD",Maryland,MD
1851,Saint-Jean-sur-Richelieu,Canada,45.3056879,-73.2533401,"Saint-Jean-sur-Richelieu, QC",Quebec,QC
1852,Montoursville,United States,41.2552213,-76.9128928,"Montoursville, PA",Pennsylvania,PA
1853,Sydney,Australia,-33.8066667,150.9677778,Wentworthville,New South Wales,NSW
1854,Wahiawa,United States,21.500624100000003,-158.0166720181598,"Wahiawä, HI",Hawaii,HI
1855,Warner,United States,35.494675,-95.3060603,"Warner, OK",Oklahoma,OK
